HttpOpenRequestA,InternetCrackUrlA,NtSetContextThread,AnalyzeStart,KeBugCheck2,NtWriteVirtualMemory,NtWriteFile,DeleteFileW,gethostbyname,Fake_SetFileCreationTime,FindFirstFileExW,NtCreateThreadEx,NtShutdownSystem,GetComputerNameExW,NtCreateMutant,connect,NtReadVirtualMemory,Thread32First,Process32FirstW,listen,CreateServiceW,CryptExportKey,WSARecv,KiTrap0D,NtDeleteKey,WSAConnect,AnalyzeStop,NtTerminateProcess,CreateProcessInternalW,URLDownloadToFileW,MoveFileWithProgressW,WMICreateInstanceEnum,Fake_BeInjected,InternetCrackUrlW,WSARecvFrom,GetComputerNameW,AutoLogin,GetForegroundWindow,GetAdaptersAddresses,StrangeBehavior,CryptGenKey,NtSuspendThread,OpenSCManagerW,WMIExecQuery,sendto,NtUnloadDriver,NtLoadDriver,Module32FirstW,Fake_TerminateRemoteProcess,NtReadFile,WSASocketW,recv,NtSetValueKey,NtTerminateThread,Fake_DetectDebugger,EnumServicesStatusExW,InternetReadFile,Login,NtSetSystemInformation,StartServiceW,GetProcessAffinityMask,UnpackSelf,EnumServicesStatusA,OpenServiceW,KiGeneralProtectionFault,NtQueryAttributesFile,LoadLibraryExW,NtDeleteValueKey,SetWindowsHookExW,CopyFileExW,NtSetSystemTime,NtCreateFile,NtCreateThread,EnumServicesStatusW,NtQueryDirectoryFile,PowerOn,VMDetect,WMIConnectServer,SendARP,WSASendTo,DeleteService,send,NtAdjustPrivilegesToken,Fake_SetFileHiddenOrReadOnly,NtQueryFullAttributesFile,Fake_BeCreatedEx,NtSuspendProcess,recvfrom,WSASend,TryToAnalyze,TooManyBehavior,Fake_WritePEFile,NtDeleteFile,label,api_name
0,0,0,"1
",0,0,"500
","161
","34
",0,"2
",0,0,"43
","500
","18
","500
",0,"6
",0,0,0,0,0,0,0,"1
","354
","267
",0,"13
",0,0,0,0,"123
","1
","1
",0,0,0,0,"24
","25
",0,0,0,0,"37
","500
","13
",0,"130
",0,"500
",0,0,0,0,0,0,0,0,"24
",0,"500
","500
",0,0,"13
",0,"473
",0,0,"223
",0,0,"25
",0,0,0,0,"60
","150
",0,"249
",0,0,0,"270
","8
","21
",0,1,a62b8d02f7d95435cfecc36cf1fe9f3a81ae07405d493d49862d92a8369c4a6d
0,0,0,"1
",0,0,"500
","323
","21
",0,"1
",0,0,"30
","448
","76
","140
",0,"2
",0,0,0,0,"1
",0,0,"1
","163
","198
",0,"71
",0,0,0,0,"66
",0,"500
",0,0,0,0,"8
","9
",0,0,0,0,"2
","500
","11
",0,"66
",0,"500
",0,0,0,0,0,0,0,0,"8
",0,"500
","500
",0,0,"71
",0,"292
",0,0,"117
",0,0,"9
",0,0,0,0,"18
","83
",0,"202
",0,0,0,"202
","6
","23
",0,1,693f8971579356f83f6d2d8291bf7d80b77c9fcdaaa471799b006dd6beb4db5c
0,0,0,"1
",0,0,"3
","3
",0,"6
",0,0,0,0,"8
",0,0,0,0,0,0,0,0,0,0,0,"1
","4
","4
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9
",0,0,0,0,"1
",0,0,0,0,0,0,"1
",0,0,0,"13
","95
",0,0,"1
",0,"8
",0,0,"7
",0,0,0,0,0,0,0,0,0,0,"5
",0,0,0,"5
",0,"6
",0,1,277d9a4a4ac742498b50b171e60a6c81d650eed1d394ad34643521e924641ce2
"8
",0,"1
","1
",0,"1
","26
","1
",0,0,0,0,0,"16
","15
",0,"1
",0,0,0,0,0,0,0,0,0,"1
","4
","1
",0,0,0,0,"9
",0,"22
",0,"6
",0,0,0,0,"25
","9
",0,0,0,0,0,"39
","2
",0,"32
",0,"107
",0,0,0,0,0,0,0,"1
","25
",0,"60
","126
","6
",0,0,0,"6
",0,0,"4
",0,0,"14
",0,0,0,0,"2
",0,0,"3
",0,0,0,"3
",0,0,0,1,5954f395b86b07f5a11caf9bd02c38e80c5beb89c51e04534dfe3ce2062a8810
"1
",0,0,"1
",0,0,"9
","1
",0,0,0,0,0,"1
","19
",0,0,0,0,0,0,0,0,0,0,0,"1
","2
","1
",0,0,0,0,0,0,"5
",0,"1
",0,0,0,0,"366
",0,0,0,0,0,0,"27
","1
",0,"40
",0,"373
",0,0,0,0,0,0,0,"1
","366
",0,"29
","67
","3
",0,0,0,"2
",0,0,"2
",0,0,0,0,0,0,0,"1
",0,0,"2
",0,0,0,"2
",0,"1
",0,1,724bbf0d4709860d960a89a8fff1c2bd66333a978ca5a215b216c9072e0b571c
"15
","4
",0,"1
",0,0,"36
","1
",0,0,0,0,0,"15
","16
","23
",0,0,0,0,0,0,"31
",0,0,0,"1
","3
",0,0,0,0,0,"16
",0,"20
",0,"9
",0,0,0,0,"50
","9
",0,0,0,0,0,"49
","4
",0,"28
",0,"308
",0,"9
",0,0,0,0,"1
","3
","50
",0,"84
","129
","3
",0,0,0,"6
",0,0,"2
",0,0,"12
",0,0,0,"25
","13
",0,0,"2
",0,0,0,"2
",0,"1
",0,1,663e35d2b4e56a5888a57c39208de190f523ff4481339417a5b46eb09c62bb63
0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,"1
","2
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2
",0,0,"16
",0,"1
",0,0,0,0,0,0,0,0,0,0,"9
","27
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,"1
",0,0,0,1,1f60324d88ee4a644e1e2d7c964e144218d0845e4c9146afe336321777af1743
0,0,0,"1
",0,0,"25
","4
",0,0,0,0,0,"1
","6
",0,0,0,0,0,0,0,0,0,0,0,"1
","2
","1
",0,0,0,0,0,0,"1
","1
",0,0,"1
",0,0,0,0,0,0,0,0,0,"500
",0,0,"10
",0,"1
",0,0,0,0,0,0,0,0,0,0,"10
","43
",0,0,0,0,"500
",0,0,0,0,0,0,0,0,0,0,"1
","66
",0,"3
",0,0,0,"3
","3
","500
",0,1,fa802f9742be37fddfa66250aac06be0fe59321533e663d5509eda9e10bb8194
"14
","4
",0,"1
",0,"66
","310
","1
",0,"35
","15
",0,0,"3
","500
","7
","500
",0,"1
",0,0,0,"9
",0,"126
",0,"1
","5
","1
",0,0,0,"62
",0,0,"11
",0,"500
",0,0,0,0,"42
",0,"2
",0,0,"13
","1
","500
","2
",0,"500
",0,"500
",0,"13
",0,0,0,0,0,"8
","42
",0,"223
","102
","95
",0,"2
",0,"6
","66
",0,"4
",0,0,0,0,0,0,"6
","234
","2
",0,"29
",0,0,0,"29
","6
","87
",0,1,d77e8f4f1ca085e66581807f433a8fd7006f58c93507e12391f7f5c01e0c75c8
"1
",0,0,"1
",0,0,"46
","2
",0,"33
","1
",0,0,"1
","49
",0,0,0,"1
",0,0,0,0,0,"50
",0,"1
","2
","5
",0,0,0,0,0,0,"1
",0,"6
",0,0,0,0,"4
",0,0,0,0,0,"4
","36
",0,0,"59
",0,"24
",0,0,0,0,0,0,"2
","1
","7
",0,"67
","200
",0,0,0,0,"15
",0,0,"3
",0,0,0,0,0,0,0,"3
",0,0,"6
",0,0,0,"6
",0,0,0,1,34e072d7935bdf79d5e6ed5835612695bceb851a4f48a85d0e7244a531fd5cf7
"3
",0,0,"1
",0,0,"175
","14
","4
","123
","500
",0,0,"33
","237
","3
","500
",0,0,0,0,0,"9
",0,0,0,"1
","51
","69
",0,0,0,0,0,0,"60
","1
","500
",0,0,0,0,"15
","10
",0,0,0,0,"1
","500
","2
",0,"500
",0,"444
",0,"6
",0,0,0,0,"15
","2
","15
",0,"500
","500
","12
","1
",0,0,"65
",0,0,"500
",0,0,"10
",0,0,0,"3
","121
","146
",0,"71
",0,0,0,"71
","8
","339
",0,1,9e6c43f838a1602b89375e6e6256ab8e49d3cce1c0ba2b99b2a2b985ba67580e
"1
",0,0,"1
",0,0,"9
","1
",0,0,0,0,0,"1
","13
","111
",0,0,0,0,0,0,"110
",0,0,0,"1
","2
","1
",0,0,0,0,0,0,"5
",0,"1
",0,0,0,0,"169
",0,0,0,0,0,0,"23
","2
",0,"40
",0,"176
",0,0,0,0,0,0,0,"1
","169
",0,"38
","64
","3
",0,0,0,0,0,0,"2
",0,0,0,0,0,0,"110
","1
",0,0,"2
",0,0,0,"2
",0,"1
",0,1,b2bdcc885b262caf7a47bd3585f0ea005426745caa8b4f1e2846791d83a39ec9
0,0,0,"1
",0,0,"500
","420
","18
",0,"3
",0,0,"24
","500
","13
","500
",0,"11
",0,0,0,0,0,0,0,"1
","500
","390
",0,"58
",0,0,0,0,"100
","1
","1
",0,0,0,0,"8
","14
",0,0,0,0,"18
","500
","11
",0,"174
",0,"500
",0,0,0,0,0,0,0,0,"8
",0,"500
","500
",0,0,"58
",0,"500
",0,0,"384
",0,0,"14
",0,0,0,0,"30
","160
",0,"249
",0,0,0,"394
","10
","32
",0,1,2cc99d60cc27099b815eb0043675f6c9a3ed04552dc6cfb8712186aec57e1f47
0,0,0,"1
",0,0,"500
","329
","12
",0,"3
",0,0,"13
","500
","34
","500
",0,"9
",0,0,0,0,0,0,0,"1
","500
","379
",0,"33
",0,0,0,0,"80
","1
","1
",0,0,0,0,"4
","9
",0,0,0,0,"8
","500
","9
",0,"168
",0,"500
",0,0,0,0,0,0,0,0,"4
",0,"500
","500
",0,0,"33
",0,"500
",0,0,"402
",0,0,"9
",0,0,0,0,"19
","139
",0,"249
",0,0,0,"383
","10
","117
",0,1,189c99c086e8342b4059019bcaf83b0ffd5f1ff766f08b32069bb62e8e1ae18c
0,0,0,"1
",0,0,"500
","258
","16
",0,"3
",0,0,"20
","457
","20
","500
",0,"6
",0,0,0,0,0,0,0,"1
","297
","219
",0,"43
",0,0,0,0,"71
","1
",0,0,0,0,0,"4
","12
",0,0,0,0,"17
","500
","10
",0,"93
",0,"500
",0,0,0,0,0,0,0,0,"4
",0,"500
","500
",0,0,"43
",0,"401
",0,0,"183
",0,0,"12
",0,0,0,0,"34
","100
",0,"224
",0,0,0,"224
","6
","161
",0,1,ffdbe645044d90dbd7f3cfdb75d73d3ca6ea5af688770a61acb7534ddaa93775
0,0,"2
","1
",0,"1
","40
","3
","1
","2
","11
",0,0,"2
","28
",0,"122
","1
","2
",0,0,0,0,0,0,0,"1
","8
","11
",0,"1
",0,0,0,0,"3
",0,"3
",0,0,0,"2
","11
",0,0,0,0,"2
","2
","74
",0,0,"17
",0,"18
",0,0,0,0,0,0,"2
",0,"11
",0,"27
","265
",0,0,0,0,"22
",0,0,"11
",0,0,0,0,0,0,0,"1
","1
",0,"10
",0,0,0,"10
",0,"7
",0,1,478e9ffd892f323f96a529b115798db97e3dbb183938e2404c85587d18451219
"8
","4
",0,"1
",0,"1
","296
","9
",0,"35
",0,0,0,"1
","21
","4
","128
",0,"14
",0,0,0,"397
","1
",0,0,"1
","2
","2
",0,"147
",0,0,"1
",0,"3
",0,"22
",0,0,0,0,"28
",0,0,0,0,"3
","1
","500
","2
",0,"55
",0,"44
",0,"264
",0,0,0,0,0,"2
","33
",0,"296
","139
","3
",0,"6
",0,"174
",0,0,"2
",0,0,0,0,0,0,"4
","1
","29
",0,"3
",0,0,0,"3
","1
","44
",0,1,9691147e4d5162afb70337eda46ca1aca2bdb68a04456740a4ef02b3332d5855
0,0,0,"1
",0,0,"12
","3
",0,0,0,0,0,0,"8
",0,0,0,0,0,0,0,0,0,0,0,"1
","1
",0,0,0,0,0,0,0,"2
",0,"16
",0,0,0,0,0,0,0,0,0,0,0,"500
","1
",0,"2
",0,"500
",0,0,0,0,0,0,"1
",0,0,0,"44
","53
",0,0,0,0,"5
",0,0,"6
",0,0,0,0,0,0,0,"2
","1
","9
","1
",0,0,0,"1
","2
","2
",0,1,90045fc34a2c7011f5357347bc7bf4c8e9215380add926daf7cf081e52686b19
0,0,0,"1
",0,"45
","7
",0,"11
",0,0,0,0,"1
","2
","11
",0,0,"1
",0,0,0,"10
",0,0,0,"1
","2
","1
",0,0,0,"1
",0,0,"2
",0,0,0,0,0,0,"12
",0,0,0,0,0,0,"8
","1
",0,"20
",0,"35
",0,0,0,0,0,0,"1
","1
","12
",0,"16
","61
","6
",0,0,0,"4
","1
",0,0,0,0,0,0,0,0,"10
","6
",0,0,"2
",0,0,0,"2
",0,0,0,1,7edc825c340fe98008bb84f94aaceea918afd3a38d1e6fb25080639f140134de
"25
","3
",0,"1
",0,"75
","500
","2
",0,"452
","44
",0,0,"5
","500
","36
","500
",0,"8
",0,0,0,"218
",0,"126
",0,"1
","8
",0,0,0,0,"63
",0,0,"13
",0,"500
",0,0,0,0,"88
",0,"172
",0,0,"31
",0,"500
","3
",0,"500
",0,"500
",0,"206
",0,0,0,0,0,"5
","88
",0,"500
","140
","7
",0,"2
",0,"500
","75
",0,"4
",0,0,0,0,0,0,"35
","500
","2
",0,"29
",0,0,0,"29
","10
","263
",0,1,97975ed9d8f6655438703727137acb2c3c71e1b87f55248cc445976525959797
"10
",0,0,"1
",0,0,"11
","12
",0,"4
",0,0,0,"1
","10
","1
",0,0,0,0,0,0,0,0,0,0,"1
","1
",0,0,0,0,0,"10
",0,"5
",0,"1
",0,"1
",0,0,"18
",0,0,0,0,0,0,"181
","1
",0,"56
",0,"45
",0,0,0,0,0,0,0,"1
","18
",0,"54
","67
","3
",0,0,0,"4
",0,0,"4
",0,0,0,0,0,0,0,"2
",0,"15
","1
",0,0,0,"1
",0,"144
",0,1,957a40d679223a89e59b2bdfb216bbff14773d0c3584d240b334021ec7034b9d
0,0,0,"1
",0,0,"1
",0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,"1
","1
",0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,0,"2
",0,0,"31
",0,"3
",0,0,0,0,0,0,0,0,0,0,"7
","24
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,"1
",0,0,0,1,1b9914ee67cb427f0c916bbdb56759b656e40087c057a6958838628ea46b18e2
"8
",0,0,"1
",0,"91
","500
","1
",0,"32
","82
",0,0,"5
","500
","7
","500
","7
","2
",0,0,0,"9
","4
","174
",0,"1
","16
","5
",0,0,0,"62
",0,0,"14
",0,"93
",0,0,0,0,"25
",0,"2
",0,0,"11
",0,"500
","2
",0,"500
",0,"500
",0,"9
",0,0,0,0,"1
","4
","25
",0,"293
","245
","88
",0,"2
",0,"119
","90
",0,"62
",0,0,0,0,0,0,"3
","452
","2
",0,"34
",0,0,0,"34
","6
","52
",0,1,78cd620343d065f06d61915d527b53fd26cc1ea53ef533dc5b6b4816bc617860
0,0,0,"1
",0,0,"500
","1
","123
","500
","2
",0,0,0,"15
","102
",0,"22
",0,"1
",0,0,0,0,0,0,"1
","10
","11
",0,0,0,0,0,0,"5
",0,0,0,0,0,0,0,0,0,0,0,0,0,"500
","1
",0,"1
",0,"500
",0,0,0,0,0,0,"6
",0,0,0,"70
","240
",0,0,"3
",0,"3
",0,0,0,0,0,0,0,0,0,0,"4
","454
",0,"12
",0,0,0,"12
","4
","95
",0,1,1183098088d74cd5d8cd8d1ad32eae9228bef08c16df1d10402b7846777d288f
0,0,0,"1
",0,0,0,0,"1
",0,0,0,0,0,"3
","14
",0,0,0,0,0,0,"14
",0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10
","1
",0,0,0,"1
",0,0,0,0,0,0,"1
",0,0,0,"23
","59
",0,0,"10
",0,0,0,0,0,0,0,0,0,0,0,"15
",0,0,0,"1
",0,0,0,"1
",0,"18
",0,1,ccdc1d82319358e7f6aad42130c59b472dfb4178a0936e5acf314f784067409a
0,0,0,"1
",0,0,"500
","116
","48
",0,0,0,0,"77
","500
","194
","500
",0,"1
",0,0,0,0,0,0,0,"1
","114
","260
",0,"27
",0,0,0,0,"141
",0,0,0,0,0,0,"12
","31
",0,0,0,0,"40
","500
","16
",0,"86
",0,"500
",0,0,0,0,0,0,0,0,"12
",0,"500
","500
",0,0,"27
",0,"358
",0,0,"45
",0,0,"31
",0,0,0,0,"144
","156
",0,"249
",0,0,0,"259
","8
","22
",0,1,9e1022132dbddaa737cdab175f4ec152e43f9303dc72e0ef6efa40396a3712bb
0,0,0,"1
",0,0,"1
","1
",0,0,0,0,0,0,"7
",0,0,0,0,0,0,0,0,0,0,0,"1
","2
",0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,0,"2
",0,0,"30
",0,"4
",0,0,0,0,0,0,0,0,0,0,"6
","22
",0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,"1
",0,0,0,1,234cdc07c22161bdbe0b47d545322de67ce93bc88143bd4b35c334e079897c70
"335
","500
",0,"1
",0,0,"500
","21
",0,0,"8
",0,0,"6
","78
","230
",0,0,"2
",0,0,0,"500
",0,"48
",0,"1
","7
","4
",0,"11
","1
",0,"81
",0,"22
",0,"39
",0,0,0,0,"500
","1
",0,0,0,0,"1
","264
","5
",0,"195
",0,"500
",0,"64
",0,0,0,0,"2
","4
","500
",0,"500
","344
","10
",0,0,0,"57
",0,0,"162
",0,0,"2
",0,0,0,"500
","3
",0,"32
","7
",0,0,0,"7
","8
","2
",0,1,483425526a295acedbb3cc902ec4a1e1bd0670ff4d2e381a11e3b1c883014ae7
0,0,0,"1
",0,0,"462
",0,0,0,0,0,0,0,"1
","2
",0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,"2
",0,0,0,0,0,0,0,0,0,"500
","1
",0,"500
",0,"500
",0,0,0,0,0,0,0,0,0,0,"12
","23
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,"1
","3
","461
",0,1,428862d66b2c1bc6acf7b335cd5c8d4dd789291d169147e0622ce33375974eca
0,0,0,"1
",0,0,"500
","311
","5
",0,"3
",0,0,"6
","405
","12
","89
",0,"7
",0,0,0,0,0,0,0,"1
","347
","231
",0,"49
",0,0,0,0,"40
","1
","1
",0,0,0,0,"4
","2
",0,0,0,0,0,"500
","3
",0,"99
",0,"500
",0,0,0,0,0,0,0,0,"4
",0,"500
","500
",0,0,"49
",0,"441
",0,0,"243
",0,0,"2
",0,0,0,0,"4
","81
",0,"235
",0,0,0,"235
","5
","22
",0,1,b86a6bdc51b29a9efe57f402f434225ade04b912d54446e5ffbbd1f513a95435
0,0,0,"1
",0,0,"500
","305
","44
",0,0,0,0,"53
","500
","12
","500
",0,"1
",0,0,0,0,0,0,0,"1
","163
","162
",0,"71
",0,0,0,0,"152
","1
",0,0,0,0,0,"12
","45
",0,0,0,0,"46
","500
","8
",0,"72
",0,"500
",0,0,0,0,0,0,0,0,"12
",0,"500
","500
",0,0,"71
",0,"285
",0,0,"66
",0,0,"45
",0,0,0,0,"122
","125
",0,"165
",0,0,0,"165
","7
","252
",0,1,dc22e482bfe85f4f705ceee8528544bf9977c91bec0011070e1492aafcb21e04
0,0,0,"1
",0,0,"15
","9
",0,0,0,0,0,"2
","8
",0,0,0,0,0,0,"55
",0,0,0,0,"1
","3
","6
",0,0,0,0,0,0,"7
",0,0,0,0,0,0,0,0,0,0,0,0,"1
","108
",0,0,"5
",0,"361
",0,0,0,0,0,0,0,0,0,0,"190
","219
",0,0,0,0,"57
",0,0,"105
",0,0,0,0,0,0,0,0,0,"12
","7
",0,0,0,"7
",0,"1
",0,1,d53640e5c5a86a73a4cfd89db9154677ef3c58ba797fba452f28a5197eb197f9
0,0,0,"1
",0,0,"22
",0,"2
",0,"3
",0,0,"5
","15
","8
","60
",0,"2
",0,0,0,0,"1
",0,0,"1
","1
",0,0,0,0,0,0,0,"11
",0,"9
","2
",0,0,0,"1
","2
",0,0,0,"35
",0,"49
","4
",0,"53
",0,"143
",0,0,0,0,0,0,"1
",0,"1
",0,"119
","136
","1
",0,0,0,"40
",0,0,"5
",0,0,"3
",0,0,0,0,"9
",0,0,"2
",0,0,0,"2
",0,0,0,1,bec815ae4ef9b4b60a2f9b02ec8753c695dcafd6a662c6dddc3bba791b6cfd7c
0,0,0,"1
",0,0,"74
",0,0,"23
",0,0,0,"2
","22
",0,0,0,"1
",0,0,0,0,0,"13
",0,"1
","42
","7
",0,0,0,0,0,0,"4
",0,"2
",0,0,0,0,0,0,0,0,0,0,0,"84
",0,0,"17
",0,"4
",0,0,0,0,0,0,"36
",0,0,0,"238
","500
","2
",0,0,0,"21
",0,0,0,0,0,0,0,0,0,0,"1
",0,0,"42
",0,0,0,"42
","1
","24
",0,1,ec964d0db16605c5ccdc21c3b28adfab44bf76195c29419dc13ca3af6c512622
0,0,0,"1
",0,0,"500
",0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,"2
",0,0,0,0,0,0,0,0,0,"500
",0,0,"500
",0,"500
",0,0,0,0,0,0,0,0,0,0,"11
","20
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,"1
","4
","500
",0,1,258a1b738ea8138e65ba6d20df9ea1cf5ce1d387e8a9f8eaa74eba25bdf3e829
"2
",0,0,"1
",0,0,"220
","73
",0,0,"1
",0,0,"7
","30
","3
","78
",0,0,0,0,0,"17
",0,"3
",0,"1
","5
","4
",0,0,0,0,0,0,"12
",0,"2
",0,0,0,0,"10
","2
",0,0,"3
","1
","1
","284
","1
",0,"66
",0,"150
",0,"18
",0,0,0,0,"2
","1
","13
",0,"500
","251
","8
",0,"5
",0,"53
",0,0,"5
",0,0,"2
",0,0,0,"3
","51
",0,0,"6
",0,0,0,"6
","1
","171
",0,1,a386a1a02f62eea6e4fffdd6a9ef6fbc6d8d8bbcb87e1b70eeed76b8cb0d9255
0,0,0,"1
",0,0,"500
","62
","36
",0,"2
",0,0,"37
","500
","8
","500
",0,"2
",0,0,0,0,0,0,0,"1
","263
","251
",0,0,0,0,0,0,"120
","1
",0,0,0,0,0,"4
","33
",0,0,0,0,"33
","500
","7
",0,"91
",0,"500
",0,0,0,0,0,0,0,0,"4
",0,"500
","500
",0,0,0,0,"361
",0,0,"139
",0,0,"33
",0,0,0,0,"105
","114
",0,"249
",0,0,0,"254
","8
","5
",0,1,e44e77a69dad1afa7110c354ce7cf023994d74ce5e9e5bc155559506ed188432
0,0,0,"1
",0,0,"500
","475
","19
",0,"2
",0,0,"21
","500
","12
","500
",0,"9
",0,0,0,0,0,0,0,"1
","500
","441
",0,"71
",0,0,0,0,"95
","1
","66
",0,0,0,0,"4
","14
",0,0,0,0,"18
","500
","10
",0,"178
",0,"500
",0,0,0,0,0,0,0,0,"4
",0,"500
","500
",0,0,"71
",0,"500
",0,0,"393
",0,0,"14
",0,0,0,0,"34
","162
",0,"249
",0,0,0,"445
","10
","258
",0,1,9ea680d9586e18a9a91c919e6417f87206050f15e6ef87f8de7ce53c43cbf790
"4
",0,0,"1
",0,"78
","79
","1
",0,"31
","16
",0,0,"22
","500
","2
","500
",0,"3
","2
",0,0,0,0,"126
",0,"1
","8
",0,0,0,0,"62
",0,0,"26
",0,"500
",0,0,0,0,"49
",0,"12
",0,0,"13
",0,"466
","1
",0,"500
",0,"500
",0,0,0,0,0,0,0,"1
","49
",0,"227
","64
","100
",0,"1
",0,"500
","78
",0,"2
",0,0,0,0,0,0,0,"440
","2
",0,"29
",0,0,0,"29
","6
","61
",0,1,204aa754f9408b1b684357a9ea249ab5d7df98c8ce00f5c83b0b223eb67ffeb1
"6
",0,"17
","1
",0,"2
","153
","2
",0,0,0,0,0,"18
","29
",0,"285
","2
",0,0,0,0,0,0,"1
",0,"1
","5
","3
",0,0,0,0,"9
",0,"32
",0,"9
",0,0,0,"30
","22
","11
",0,0,0,"3
","1
","175
","3
",0,"50
",0,"277
",0,0,0,0,0,0,0,"4
","22
",0,"110
","230
","7
",0,0,0,"72
","1
",0,"4
",0,0,"16
",0,0,0,0,"3
",0,0,"5
",0,0,0,"5
",0,0,0,1,f60b302a4a2017df490abfad485b95e5fa6af26c3ea84886c7fc4e88e53845c8
0,0,0,"1
",0,0,"158
","7
",0,0,"116
",0,0,"6
","67
",0,"60
",0,"1
",0,0,0,0,"500
","8
",0,"1
","26
","18
",0,0,0,0,0,0,"12
","1
","47
",0,0,0,0,"3
",0,0,0,0,"2
","1
","500
",0,0,"91
",0,"467
",0,0,0,0,0,0,0,0,"4
",0,"135
","500
","6
",0,"111
",0,"83
",0,0,"113
",0,0,0,0,0,0,0,"1
","36
",0,"62
",0,0,0,"62
","3
","63
",0,1,815293650962969036e0656d18d7954965e4ee89e42f6498099b30658aa91276
0,0,0,"1
",0,0,"500
","356
","31
",0,"2
",0,0,"1
","500
","68
",0,0,"9
",0,"1
",0,0,0,0,0,"1
","496
","347
",0,"45
",0,0,0,0,"45
","1
",0,0,0,0,0,"69
",0,0,0,0,0,0,"500
","8
",0,"500
",0,"500
",0,0,0,0,"2
",0,0,0,"70
",0,"500
","500
",0,0,"45
",0,"500
",0,0,"361
",0,0,0,0,0,0,0,"1
","111
",0,"249
",0,0,0,"350
","9
","34
",0,1,45b1ff659e31b9e80eb8fc0550337fc1d76d86f6dc8499e8d0a7e925c49b2f5b
"12
","4
",0,"1
",0,"70
","83
","2
",0,"30
","22
",0,0,"5
","500
","6
","500
",0,"2
",0,0,0,"7
",0,"126
",0,"1
","8
",0,0,0,0,"62
",0,0,"8
",0,"500
",0,0,0,0,"36
",0,"2
",0,0,"10
",0,"324
","2
",0,"500
",0,"500
",0,"10
",0,0,0,0,0,"3
","36
",0,"237
","105
","44
",0,"1
",0,"500
","70
",0,"2
",0,0,0,0,0,0,"5
","220
","2
",0,"29
",0,0,0,"29
","6
","52
",0,1,79a0922d5c179334aded82a71c4a1ec97c84e6543a21a97be9c32872ad1673b0
0,0,0,"1
",0,0,"1
",0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,"1
","1
",0,0,0,0,0,0,0,"2
",0,0,0,0,0,0,0,0,0,0,0,0,0,"2
",0,0,"1
",0,"2
",0,0,0,0,0,0,"1
",0,0,0,"9
","18
",0,0,"52
",0,"1
",0,0,0,0,0,0,0,0,0,0,0,"2
",0,"1
",0,0,0,"1
",0,"102
",0,1,a659f2004c31d474c39d35ea4490d5dfe8584df1663373957bfb9c671698a037
0,0,0,"1
",0,0,"21
",0,"1
",0,"5
",0,0,"4
","15
",0,0,0,"1
",0,0,0,0,"1
",0,0,"1
","1
",0,0,0,0,0,0,0,"9
",0,"7
","2
",0,0,0,"1
","2
",0,0,0,0,0,"51
","1
",0,"58
",0,"151
",0,0,0,0,0,0,"1
",0,"1
",0,"117
","133
","1
",0,0,0,"11
",0,0,"5
",0,0,"2
",0,0,0,0,"10
",0,0,"2
",0,0,0,"2
",0,0,0,1,850dfbe673fede344a3cd031ab7b2362b80ef59c5db8c410c9942871ef2d7a7f
0,0,0,"1
",0,0,"367
",0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,"2
",0,0,0,0,0,0,0,0,0,"500
",0,0,"500
",0,"500
",0,0,0,0,0,0,0,0,0,0,"11
","20
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,"1
","3
","366
",0,1,883bd61e1cceb02032c97e063c76ee0f582c6b55d67f60f0f4fc4fe30ebedc98
